county,month,user_name,vacation_length
Bacau,Iulie,BORIS JARAMILLO,1
Bacau,Iulie,BRIDGET RAYMOND,12
Bacau,Iulie,CYRIL AGUIRRE,1
Bacau,August,ISMAEL HANCOCK,13
Bacau,August,SOCORRO STEWART,10
Bacau,August,ELNORA ANDERSON,12
Bacau,August,OLA HARDIN,1
Bacau,August,MERVIN CORTES,1
Bacau,August,NORMAN HODGE,11
Bacau,August,MELVIN HOGAN,14
Bacau,August,SAUNDRA RANGEL,1
Bacau,August,GENA BAXTER,8
Bacau,August,WESTON TANG,14
Bacau,August,MARIA LIU,11
Bacau,August,FIDEL MCCARTY,8
Bacau,August,IDA ESQUIVEL,5
Bacau,August,ESTEBAN COOPER,15
Bacau,August,ERNESTO HARMON,11
Bacau,August,PABLO GRAHAM,13
Bacau,August,KENYA ALFARO,1
Bacau,August,DONNY WASHINGTON,9
Bacau,August,CHERYL BRAVO,12
Bacau,August,PAULA FOX,15
Bacau,August,OLEN MILLS,7
Bacau,August,HARRIETT CUMMINGS,12
Bacau,August,ADELINE CAMERON,6
Bacau,August,ROCCO DAWSON,2
Bacau,August,MARYLOU WARREN,11
Bacau,August,ROCCO SERRANO,13
Bacau,August,RODERICK JACOBSON,1
Bacau,August,SYDNEY ALFARO,2
Bacau,Septembrie,BURTON MCCARTHY,12
Bacau,Septembrie,CYRUS RICHMOND,2
Bacau,Septembrie,ADELINE MOYER,1
Bacau,Septembrie,JANE ANDREWS,1
Bacau,Septembrie,ADELINE MOYER,2
Bacau,Septembrie,JANET ACOSTA,9
Bacau,Septembrie,MAY CROSS,14
Bacau,Septembrie,TRISTAN SKINNER,2
Bacau,Septembrie,BRANDI SAMPSON,1
Bacau,Septembrie,JULIANA ANTHONY,10
Bacau,Septembrie,JOE DOYLE,5
Bacau,Septembrie,SCOT LOVE,7
Bacau,Septembrie,DOLLIE ROCHA,7
Bacau,Septembrie,RANDAL SHIELDS,6
Bacau,Septembrie,NETTIE WELLS,2
Bacau,Septembrie,TRISTAN SKINNER,14
Bacau,Septembrie,WALLACE MCCLURE,7
Bacau,Septembrie,LILLIAN BAXTER,6
Bacau,Octombrie,DUDLEY ACEVEDO,2
Bacau,Octombrie,ELLEN MUNOZ,6
Bacau,Octombrie,BRAIN PADILLA,13
Bacau,Octombrie,NOEMI BURGESS,14
Bacau,Octombrie,GERARDO WEAVER,6
Bacau,Octombrie,SELENA MCCARTY,7
Bacau,Octombrie,GRETCHEN WEBSTER,11
Bacau,Octombrie,SHAUNA HUNT,9
Bacau,Octombrie,ORLANDO BURCH,12
Bacau,Octombrie,RENA JOHNSON,12
Bacau,Octombrie,DELLA NIXON,10
Bacau,Octombrie,MILFORD DILLON,3
Bacau,Octombrie,MARGIE SCHMIDT,15
Bacau,Octombrie,DREW BELL,7
Bacau,Octombrie,TERRELL MOYER,4
Bacau,Noiembrie,EDUARDO REYNA,11
Bacau,Noiembrie,CAROLINE BONILLA,5
Bacau,Noiembrie,ANGELINE FRANCIS,2
Bacau,Noiembrie,BERT MARIN,10
Bacau,Noiembrie,LEA CLEMENTS,15
Bacau,Noiembrie,IMELDA MCMAHON,9
Bacau,Noiembrie,WILFREDO MCCLURE,11
Bacau,Noiembrie,CHRISTIAN LARSEN,14
Bacau,Noiembrie,MARYLOU WARREN,12
Bacau,Noiembrie,LESTER DELACRUZ,1
Bacau,Noiembrie,LUPE WAGNER,11
Bacau,Decembrie,BRENDAN TAYLOR,6
Bacau,Decembrie,WM DYER,8
Bacau,Decembrie,QUINCY DEJESUS,3
Bacau,Decembrie,JIMMIE CASTANEDA,3
Bacau,Decembrie,MADGE HOWARD,9
Bacau,Decembrie,BROCK ROTH,1
Bacau,Decembrie,ANTOINETTE KELLEY,1
Bacau,Decembrie,MABEL RUSSO,3
Bacau,Decembrie,DELIA TURNER,2
Bacau,Decembrie,TRACIE ACEVEDO,9
Bacau,Decembrie,AARON BONILLA,4
Bacau,Decembrie,CALLIE ANDREWS,14
Bacau,Decembrie,OSCAR GARNER,14
Bacau,Decembrie,ELLA DENNIS,8
Buzau,Ianuarie,DOMINGO BASS,6
Buzau,Ianuarie,FEDERICO GILL,15
Buzau,Ianuarie,STACY TURNER,6
Buzau,Ianuarie,LYLE PUGH,13
Buzau,Ianuarie,CHRISTIE ROSAS,13
Buzau,Ianuarie,SHARON DOYLE,11
Buzau,Ianuarie,MARY HOLLAND,8
Buzau,Ianuarie,WILEY CAIN,6
Buzau,Ianuarie,JOE OWENS,1
Buzau,Ianuarie,ISAAC ROTH,12
Buzau,Ianuarie,KELLY RICE,12
Buzau,Ianuarie,TYREE SMALL,12
Buzau,Februarie,ERICA CHOI,1
Buzau,Februarie,PRINCE NAVARRO,2
Buzau,Februarie,ELTON HOWE,2
Buzau,Februarie,DENISE MUNOZ,6
Buzau,Februarie,ADELINE HUYNH,2
Buzau,Februarie,JESSE MOYER,14
Buzau,Februarie,KEITH HORNE,4
Buzau,Februarie,MARCELINO CORTES,5
Buzau,Februarie,KARI CORREA,12
Buzau,Februarie,MERCEDES SCHWARTZ,2
Buzau,Martie,MITCHEL FIELDS,14
Buzau,Martie,ERIN RIOS,1
Buzau,Martie,IGNACIO SIMS,1
Buzau,Martie,JERROLD GOODWIN,3
Buzau,Martie,DARCY MOON,9
Buzau,Martie,DOLLIE WILSON,10
Buzau,Martie,HUMBERTO GUZMAN,7
Buzau,Martie,BEATRIZ ABBOTT,6
Buzau,Martie,REYES BOYD,12
Buzau,Martie,GIL BENJAMIN,10
Buzau,Martie,JESSIE CALHOUN,11
Buzau,Martie,GRANT MARSHALL,9
Buzau,Martie,MYRNA EATON,1
Buzau,Martie,ROBYN HAMMOND,3
Buzau,Martie,DEON WADE,6
Buzau,Martie,NOEL CAMACHO,7
Buzau,Martie,KRISTOPHER CLINE,1
Buzau,Martie,HERSCHEL GALLAGHER,14
Buzau,Martie,ALEXIS PHAN,13
Buzau,Martie,ROCCO DAWSON,12
Buzau,Martie,TERENCE EDWARDS,13
Buzau,Martie,KERRY MONTOYA,4
Buzau,Martie,SANDY HURST,9
Buzau,Martie,FERNANDO STUART,14
Buzau,Martie,FAYE CAMPOS,13
Buzau,Martie,ERIK COLE,1
Buzau,Martie,TONYA SHAFFER,3
Buzau,Martie,GERMAN BOONE,8
Buzau,Martie,SIMON WHEELER,11
Buzau,Aprilie,GLADYS PERALTA,7
Buzau,Aprilie,JESS ROBERTS,6
Buzau,Aprilie,PERRY STUART,9
Buzau,Aprilie,REBEKAH LEE,9
Buzau,Aprilie,ELISA AVILA,8
Buzau,Aprilie,ARCHIE REID,14
Buzau,Aprilie,TINA MCKINNEY,15
Buzau,Aprilie,KRIS JACKSON,9
Buzau,Aprilie,MARQUITA STRICKLAND,10
Buzau,Aprilie,MAURICIO LIM,13
Buzau,Aprilie,BRENT TYLER,8
Buzau,Aprilie,RODRIGO ESPINOSA,5
Buzau,Aprilie,SELMA GALINDO,11
Buzau,Aprilie,NORMAND LOWERY,7
Buzau,Aprilie,FREDERIC FISCHER,15
Buzau,Aprilie,GERMAN MORALES,5
Buzau,Aprilie,ROSALINDA LONG,10
Buzau,Aprilie,REYNALDO LUNA,8
Buzau,Mai,TRAVIS FERGUSON,14
Buzau,Mai,KENNY STRONG,7
Buzau,Mai,BASIL NOBLE,2
Buzau,Mai,CARMELLA STANLEY,9
Buzau,Mai,CLAUDE JORDAN,6
Buzau,Mai,BRIDGET RAYMOND,4
Buzau,Mai,CHARITY WOLFE,12
Buzau,Mai,JARVIS TUCKER,14
Buzau,Mai,SYLVIA POPE,10
Buzau,Mai,LENORE BARKER,6
Buzau,Mai,VIOLET MCCOY,6
Buzau,Mai,BRETT TYLER,10
Buzau,Mai,RAFAEL LLOYD,3
Buzau,Mai,THAD COMPTON,10
Buzau,Mai,RUBIN SPARKS,10
Buzau,Mai,JAYSON RICHARDS,15
Buzau,Mai,KATHERYN SERRANO,4
Buzau,Mai,LANDON DONOVAN,3
Buzau,Mai,KRISTY BOND,12
Buzau,Mai,DREW CORREA,7
Buzau,Mai,JAMAAL BENDER,3
Buzau,Iunie,BERNIE ERICKSON,5
Buzau,Iunie,JULIANA DURHAM,13
Buzau,Iunie,NEWTON ESTES,8
Buzau,Iunie,DENIS HERNANDEZ,12
Buzau,Iunie,GREGORIO LLOYD,5
Buzau,Iunie,TEDDY VENTURA,15
Buzau,Iunie,BARRY PEARSON,7
Buzau,Iunie,SASHA LESTER,6
Buzau,Iunie,OTIS FERNANDEZ,4
Buzau,Iunie,KAYE ROBERTS,15
Buzau,Iunie,ED BERNAL,10
Buzau,Iunie,LUELLA SHEPHERD,2
Buzau,Iunie,CARLO GRIMES,11
Buzau,Iunie,CATALINA REYNOLDS,3
Buzau,Iunie,PEGGY FINLEY,12
Buzau,Iulie,JASON DOUGLAS,9
Buzau,Iulie,LUCILLE CAREY,12
Buzau,Iulie,HORACIO DOMINGUEZ,11
Buzau,Iulie,SYDNEY ALFARO,1
Buzau,Iulie,FREDDIE BURTON,6
Buzau,Iulie,LINDSEY HOLT,10
Buzau,Iulie,DIANE GARDNER,9
Buzau,Iulie,KERRI WELCH,9
Buzau,Iulie,EVANGELINE LITTLE,14
Buzau,Iulie,INES BARAJAS,10
Buzau,Iulie,JUANITA CORTES,12
Buzau,Iulie,LORRAINE MACIAS,1
Buzau,Iulie,ABBY HOPKINS,6
Buzau,Iulie,HILLARY MCMAHON,9
Buzau,Iulie,BETH CUNNINGHAM,9
Buzau,Iulie,GARLAND CARRILLO,6
Buzau,Iulie,SON COLE,6
Buzau,Iulie,TAMMIE COBB,13
Buzau,Iulie,MOSES QUINN,9
Buzau,Iulie,LORAINE VELAZQUEZ,15
Buzau,Iulie,ELBA WATTS,6
Buzau,Iulie,PETER SCHNEIDER,3
Buzau,Iulie,HOMER ARIAS,9
Buzau,Iulie,DAISY LLOYD,2
Buzau,Iulie,VELMA SAWYER,1
Buzau,Iulie,KELLEY GILLESPIE,12
Buzau,Iulie,ERNESTO HARMON,3
Buzau,Iulie,JOSEFA FLYNN,5
Buzau,Iulie,PATTI STEVENSON,2
Buzau,August,ELWOOD ELLIS,2
Buzau,August,CORRINE MCCULLOUGH,9
Buzau,August,HANK LIVINGSTON,13
Buzau,August,ISMAEL HANCOCK,7
Buzau,August,CORRINE NOBLE,6
Buzau,August,JULIUS HANSON,5
Buzau,August,YVETTE MAHONEY,11
Buzau,August,HARLEY FUENTES,15
Buzau,August,LUELLA FIGUEROA,3
Buzau,August,CHANCE SHARP,5
Buzau,August,ROSARIO WATKINS,10
Buzau,August,RUTH REED,15
Buzau,August,JOAN HULL,3
Buzau,August,PRINCE NAVARRO,4
Buzau,August,RACHEL COLLIER,4
Buzau,August,JOEL MARKS,9
Buzau,August,LAKEISHA POPE,14
Buzau,Septembrie,BERNIE JOHNS,6
Buzau,Septembrie,LYNNETTE MCDOWELL,11
Buzau,Septembrie,LOU SUTTON,3
Buzau,Septembrie,MAUDE HARVEY,3
Buzau,Septembrie,TAYLOR VU,12
Buzau,Septembrie,GUADALUPE GALLEGOS,13
Buzau,Septembrie,ADAN HERRERA,2
Buzau,Septembrie,JEANETTE LEON,9
Buzau,Septembrie,MARIANNE FISCHER,12
Buzau,Septembrie,ZANE DAY,5
Buzau,Septembrie,NADIA ANTHONY,1
Buzau,Septembrie,MACK WOODWARD,2
Buzau,Septembrie,FRITZ HART,14
Buzau,Septembrie,RAFAEL HALE,10
Buzau,Octombrie,ISRAEL BOOTH,1
Buzau,Octombrie,NEVA SLOAN,14
Buzau,Octombrie,GERTRUDE RAMSEY,11
Buzau,Octombrie,KELLIE HARRELL,10
Buzau,Octombrie,DENIS HERNANDEZ,10
Buzau,Octombrie,HANK LIVINGSTON,5
Buzau,Octombrie,KATIE CASE,12
Buzau,Octombrie,DORTHY LINDSEY,8
Buzau,Octombrie,MARCY WYATT,8
Buzau,Octombrie,FIDEL MCCARTY,5
Buzau,Octombrie,ARNOLD FRANK,4
Buzau,Octombrie,IGNACIO HUANG,4
Buzau,Octombrie,COLBY COSTA,11
Buzau,Octombrie,LORRIE WADE,14
Buzau,Noiembrie,MICKEY EATON,2
Buzau,Noiembrie,JOSIE AGUILAR,4
Buzau,Noiembrie,RHODA SCHAEFER,15
Buzau,Noiembrie,QUINCY DEJESUS,6
Buzau,Noiembrie,MARIANNE MOODY,4
Buzau,Noiembrie,LOYD ABBOTT,1
Buzau,Noiembrie,SALLIE HULL,14
Buzau,Noiembrie,MAXWELL HERMAN,6
Buzau,Noiembrie,REYES SANTANA,15
Buzau,Noiembrie,VINCENT ROBINSON,2
Buzau,Noiembrie,DARRELL SMALL,4
Buzau,Noiembrie,JIM HOBBS,14
Buzau,Noiembrie,CONCEPCION NOVAK,10
Buzau,Noiembrie,MIRIAM MCMAHON,5
Buzau,Noiembrie,MYRTLE LE,2
Buzau,Noiembrie,MARIANNE PIERCE,14
Buzau,Noiembrie,RUSSELL WHEELER,1
Buzau,Noiembrie,MERVIN CORTES,8
Buzau,Noiembrie,AMELIA LITTLE,2
Buzau,Noiembrie,MACK LITTLE,8
Buzau,Noiembrie,DENA DUDLEY,2
Buzau,Noiembrie,KELLI RANGEL,3
Buzau,Noiembrie,SUZANNE YATES,9
Buzau,Decembrie,BETTYE HERRERA,6
Buzau,Decembrie,EARLE WHITEHEAD,12
Buzau,Decembrie,BROCK ROTH,14
Buzau,Decembrie,KIRK GEORGE,4
Buzau,Decembrie,ANNE KENT,2
Buzau,Decembrie,DIANA SOTO,8
Buzau,Decembrie,ESTELLA WILLIS,7
Buzau,Decembrie,STUART POLLARD,4
Buzau,Decembrie,SELENA MCCARTY,4
Buzau,Decembrie,JOE DOYLE,9
Buzau,Decembrie,JOY RAY,14
Buzau,Decembrie,KELLY NAVARRO,6
Buzau,Decembrie,ROSALIE WHITAKER,5
Buzau,Decembrie,EZRA SIMON,3
Buzau,Decembrie,DESMOND REYES,9
Buzau,Decembrie,SARA POTTER,6
Buzau,Decembrie,ANIBAL ANDREWS,15
Buzau,Decembrie,WINFRED MCCOY,11
Buzau,Decembrie,SANTIAGO DUNN,8
Buzau,Decembrie,MARJORIE GARZA,6
Buzau,Decembrie,COLEMAN LANDRY,13
Buzau,Decembrie,JENNY WALTERS,15
Buzau,Decembrie,HUGH MATHIS,5
Buzau,Decembrie,DALLAS MENDOZA,7
Buzau,Decembrie,ETHAN COMPTON,13
Buzau,Decembrie,SADIE MANNING,7
Buzau,Decembrie,AMOS BRYAN,9
Baia Mare,Ianuarie,CARY SNYDER,12
Baia Mare,Ianuarie,ESTELLA VO,1
Baia Mare,Ianuarie,VIOLET BERGER,13
Baia Mare,Ianuarie,ELVIN MAXWELL,8
Baia Mare,Ianuarie,LESSIE RAMIREZ,7
Baia Mare,Ianuarie,MARCY WYATT,13
Baia Mare,Ianuarie,MARIANO KOCH,11
Baia Mare,Ianuarie,SOPHIA VILLANUEVA,14
Baia Mare,Ianuarie,BEAU UNDERWOOD,2
Baia Mare,Ianuarie,SONYA BLAKE,9
Baia Mare,Ianuarie,OLIN BAXTER,14
Baia Mare,Ianuarie,MAC VENTURA,7
Baia Mare,Ianuarie,ANIBAL ANDREWS,11
Baia Mare,Februarie,GUADALUPE GALLEGOS,8
Baia Mare,Februarie,ANIBAL ANDREWS,9
Baia Mare,Februarie,ERICK BULLOCK,5
Baia Mare,Februarie,TERENCE FOLEY,2
Baia Mare,Februarie,ARLINE REILLY,11
Baia Mare,Februarie,MAURICE BROWN,7
Baia Mare,Februarie,GENE ROTH,4
Baia Mare,Februarie,ANTONIA FRAZIER,6
Baia Mare,Februarie,PAULA FOX,8
Baia Mare,Februarie,BERNIE JOHNS,3
Baia Mare,Februarie,OTIS BARRY,10
Baia Mare,Februarie,LAVERN WHITEHEAD,10
Baia Mare,Februarie,ALEXIS PHAN,11
Baia Mare,Februarie,HUGH BREWER,15
Baia Mare,Februarie,CLARK HARRELL,9
Baia Mare,Februarie,HARRY MORENO,11
Baia Mare,Februarie,NICK PETERS,13
Baia Mare,Februarie,JUSTIN VU,5
Baia Mare,Februarie,SHELLEY LOWERY,8
Baia Mare,Februarie,KELLI RANGEL,5
Baia Mare,Februarie,ELMA CHAN,10
Baia Mare,Februarie,GENARO BRADSHAW,6
Baia Mare,Februarie,KRIS DAVIS,9
Baia Mare,Februarie,MARISA STONE,13
Baia Mare,Februarie,HELENE YOUNG,11
Baia Mare,Martie,GLENDA CHAPMAN,9
Baia Mare,Martie,ELOISE GUZMAN,2
Baia Mare,Martie,LOUELLA LYNN,7
Baia Mare,Martie,EFREN DAVILA,2
Baia Mare,Martie,EDGAR KERR,2
Baia Mare,Martie,AIDA MCPHERSON,3
Baia Mare,Martie,FRANCES DANIEL,3
Baia Mare,Martie,EDWIN HEATH,1
Baia Mare,Martie,EARL RICH,4
Baia Mare,Martie,DELLA NIXON,11
Baia Mare,Martie,JOSUE AUSTIN,13
Baia Mare,Martie,RODRICK VILLALOBOS,11
Baia Mare,Aprilie,BESSIE STEWART,7
Baia Mare,Aprilie,HANK CANTRELL,4
Baia Mare,Aprilie,VIOLET MCCOY,7
Baia Mare,Aprilie,PAULA FOX,6
Baia Mare,Aprilie,BLAKE HOLMES,3
Baia Mare,Aprilie,NORBERT WILEY,14
Baia Mare,Aprilie,EARLE WHITEHEAD,11
Baia Mare,Aprilie,RICKY BALL,4
Baia Mare,Aprilie,JOE MCLAUGHLIN,13
Baia Mare,Aprilie,IGNACIO LI,14
Baia Mare,Aprilie,HARLEY FUENTES,9
Baia Mare,Aprilie,CEDRIC CHAPMAN,1
Baia Mare,Aprilie,HUGH BREWER,13
Baia Mare,Aprilie,REID JARVIS,12
Baia Mare,Aprilie,CARMINE SCHWARTZ,5
Baia Mare,Aprilie,KITTY PETERSON,3
Baia Mare,Aprilie,HARRY ONEAL,10
Baia Mare,Aprilie,HENRIETTA BARBER,4
Baia Mare,Aprilie,RILEY MARQUEZ,12
Baia Mare,Aprilie,CARMEN DELEON,4
Baia Mare,Aprilie,KATIE CASE,8
Baia Mare,Aprilie,ROYCE CUNNINGHAM,15
Baia Mare,Aprilie,EFREN DAVILA,4
Baia Mare,Aprilie,BRANT JAMES,4
Baia Mare,Aprilie,AGNES PAYNE,9
Baia Mare,Mai,MAC STEVENSON,3
Baia Mare,Mai,EDUARDO REYNA,3
Baia Mare,Mai,JILLIAN BLEVINS,7
Baia Mare,Mai,VICTORIA LOZANO,14
Baia Mare,Mai,SHEREE STARK,4
Baia Mare,Mai,RUBY NELSON,4
Baia Mare,Mai,LUISA ALVARADO,2
Baia Mare,Mai,JANIE COLEMAN,3
Baia Mare,Mai,JANE ANDREWS,10
Baia Mare,Mai,LULA MCCARTY,15
Baia Mare,Mai,BRAIN PADILLA,1
Baia Mare,Mai,MARIANNE FISCHER,4
Baia Mare,Mai,CLAYTON MORSE,2
Baia Mare,Mai,MARIBEL BONILLA,12
Baia Mare,Mai,VIOLET STUART,3
Baia Mare,Mai,CARLO GRIMES,7
Baia Mare,Mai,ALI JARVIS,6
Baia Mare,Mai,KELLY RICE,11
Baia Mare,Mai,HARRISON CONNER,8
Baia Mare,Mai,ARON BLAIR,3
Baia Mare,Mai,ANTONY LIN,3
Baia Mare,Mai,DENISE MUNOZ,3
Baia Mare,Mai,TIA BENSON,10
Baia Mare,Mai,JILLIAN BLEVINS,14
Baia Mare,Mai,CARL TRAVIS,14
Baia Mare,Iunie,JANET ACOSTA,6
Baia Mare,Iunie,FREDRICK MCCULLOUGH,9
Baia Mare,Iunie,LOU SUTTON,14
Baia Mare,Iunie,EUGENIO PETERSON,13
Baia Mare,Iunie,DIEGO PARKS,6
Baia Mare,Iunie,STEPHANIE GREER,2
Baia Mare,Iunie,JOANN BENTLEY,2
Baia Mare,Iunie,MISTY LEE,8
Baia Mare,Iunie,MARIANNE PIERCE,12
Baia Mare,Iunie,MINERVA WEISS,11
Baia Mare,Iunie,ROSANNE VANCE,7
Baia Mare,Iunie,JESSE MOYER,9
Baia Mare,Iunie,ROBERTA STEIN,8
Baia Mare,Iunie,LUKE JOHNSON,2
Baia Mare,Iunie,DANA ESQUIVEL,10
Baia Mare,Iunie,FREDERIC FISCHER,4
Baia Mare,Iunie,DELLA OCONNOR,14
Baia Mare,Iunie,LESTER DELACRUZ,8
Baia Mare,Iunie,ESTHER ROMERO,15
Baia Mare,Iunie,ELI STARK,1
Baia Mare,Iunie,OLIVE BRANDT,14
Baia Mare,Iunie,SHARON SANDERS,7
Baia Mare,Iunie,PAM CISNEROS,11
Baia Mare,Iunie,LEILA SUMMERS,14
Baia Mare,Iunie,SHELDON HOLMES,9
Baia Mare,Iunie,ROBERTA STEIN,11
Baia Mare,Iunie,CARSON COHEN,3
Baia Mare,Iunie,CONCEPCION NOVAK,9
Baia Mare,Iulie,BRAD HO,9
Baia Mare,Iulie,ELBA COLEMAN,15
Baia Mare,Iulie,RAE SOTO,3
Baia Mare,Iulie,JACQUELINE ALLISON,4
Baia Mare,Iulie,CLINT DUKE,14
Baia Mare,Iulie,BETH BLACKWELL,1
Baia Mare,Iulie,JESSE MOYER,2
Baia Mare,Iulie,MAXINE LOVE,11
Baia Mare,Iulie,PERCY ROBBINS,9
Baia Mare,Iulie,CAREY MEYER,1
Baia Mare,Iulie,CASEY QUINTERO,6
Baia Mare,Iulie,TRAVIS HANNA,10
Baia Mare,Iulie,HELEN STARK,2
Baia Mare,Iulie,STACY TURNER,10
Baia Mare,Iulie,KRIS DELEON,7
Baia Mare,Iulie,CARL TRAVIS,10
Baia Mare,Iulie,BURTON MCCARTHY,6
Baia Mare,Iulie,KENT MANNING,5
Baia Mare,Iulie,LYNN LARA,12
Baia Mare,Iulie,EULA MEJIA,15
Baia Mare,Iulie,INA FIELDS,5
Baia Mare,Iulie,DOMINGO BASS,15
Baia Mare,Iulie,GENE ROTH,10
Baia Mare,Iulie,EVERETT BULLOCK,11
Baia Mare,Iulie,ERIKA WOLFE,8
Baia Mare,Iulie,RODNEY MCGUIRE,15
Baia Mare,Iulie,MARCELO YU,11
Baia Mare,August,DEON WADE,11
Baia Mare,August,ELNORA ANDERSON,15
Baia Mare,August,COLETTE CHUNG,13
Baia Mare,August,BRETT TYLER,11
Baia Mare,August,JESS ROBERTS,2
Baia Mare,August,MARILYN HERRING,11
Baia Mare,August,LYNNETTE BLACKWELL,5
Baia Mare,August,CANDICE HEBERT,7
Baia Mare,August,BLAKE HENSLEY,10
Baia Mare,August,LOUELLA RUSSO,1
Baia Mare,August,BERTIE HILL,13
Baia Mare,August,MARTINA MELTON,3
Baia Mare,August,DICK AVERY,11
Baia Mare,August,BRADY WILLIS,1
Baia Mare,August,FRANCIS PUGH,6
Baia Mare,August,CATALINA REYNOLDS,13
Baia Mare,August,TONYA SHAFFER,2
Baia Mare,August,GARRY WALTERS,14
Baia Mare,Septembrie,HARRISON WEBSTER,11
Baia Mare,Septembrie,ALLISON WAGNER,10
Baia Mare,Septembrie,CANDICE HEBERT,14
Baia Mare,Septembrie,CALLIE CASTANEDA,5
Baia Mare,Septembrie,MAURICE BROWN,12
Baia Mare,Septembrie,GERMAN MORALES,3
Baia Mare,Septembrie,RUBIN SPARKS,2
Baia Mare,Septembrie,JOANNE NUNEZ,7
Baia Mare,Septembrie,CATALINA PITTS,1
Baia Mare,Septembrie,VINCENT ROBINSON,9
Baia Mare,Septembrie,SIDNEY HAIL,12
Baia Mare,Septembrie,AURELIA FRY,10
Baia Mare,Septembrie,HUGH PRICE,5
Baia Mare,Septembrie,MIA SALAZAR,9
Baia Mare,Septembrie,MALLORY NAVA,14
Baia Mare,Septembrie,NORMAND BENTON,9
Baia Mare,Septembrie,RITA KIM,4
Baia Mare,Septembrie,HATTIE MORROW,13
Baia Mare,Septembrie,COLE GARNER,13
Baia Mare,Septembrie,LEIGH CHEN,10
Baia Mare,Septembrie,ROSARIO WATKINS,15
Baia Mare,Septembrie,DILLON BURNETT,3
Baia Mare,Septembrie,DILLON BURNETT,5
Baia Mare,Septembrie,SAM FOX,7
Baia Mare,Septembrie,HUGH MATHIS,6
Baia Mare,Septembrie,WILLIAM CANNON,10
Baia Mare,Septembrie,MARYANNE MCINTYRE,11
Baia Mare,Octombrie,SASHA ROMERO,14
Baia Mare,Octombrie,JANICE OROZCO,10
Baia Mare,Octombrie,DONNY WASHINGTON,4
Baia Mare,Octombrie,ELOISE DAVIDSON,4
Baia Mare,Octombrie,GWEN YORK,12
Baia Mare,Octombrie,BEATRIZ ABBOTT,5
Baia Mare,Octombrie,THERESE COLLIER,10
Baia Mare,Octombrie,EUGENE SNOW,9
Baia Mare,Octombrie,ERIN RIOS,13
Baia Mare,Octombrie,BRANDI SAMPSON,4
Baia Mare,Octombrie,NORA STEVENSON,6
Baia Mare,Octombrie,EVANGELINE LONG,14
Baia Mare,Octombrie,NORMAND LOWERY,2
Baia Mare,Octombrie,LAUREL ESPINOSA,6
Baia Mare,Octombrie,TERENCE EDWARDS,15
Baia Mare,Octombrie,COLETTE CHUNG,2
Baia Mare,Noiembrie,ADOLFO WASHINGTON,5
Baia Mare,Noiembrie,CAROLYN WEEKS,13
Baia Mare,Noiembrie,DEBBIE RUSSELL,6
Baia Mare,Noiembrie,KATHY KELLY,10
Baia Mare,Noiembrie,FIDEL MCCARTY,12
Baia Mare,Noiembrie,MAX DELAROSA,11
Baia Mare,Noiembrie,MARISOL MIDDLETON,7
Baia Mare,Noiembrie,KAYLA SCHAEFER,11
Baia Mare,Noiembrie,JANET ACOSTA,7
Baia Mare,Noiembrie,TISHA MENDOZA,6
Baia Mare,Noiembrie,KATHARINE VILLA,7
Baia Mare,Noiembrie,ALEXIS PHAN,13
Baia Mare,Noiembrie,ANNMARIE HANCOCK,3
Baia Mare,Noiembrie,MITCH DANIELS,2
Baia Mare,Noiembrie,WALKER HUNT,12
Baia Mare,Noiembrie,JESSIE BLANKENSHIP,8
Baia Mare,Noiembrie,WINSTON CRUZ,5
Baia Mare,Noiembrie,DEVON LOVE,6
Baia Mare,Noiembrie,AUGUSTUS STARK,13
Baia Mare,Noiembrie,REBEKAH LEE,15
Baia Mare,Noiembrie,IRVING CLAY,15
Baia Mare,Noiembrie,BRIDGETT COLON,13
Baia Mare,Noiembrie,ALISSA WOOD,11
Baia Mare,Decembrie,MYRTLE LE,15
Baia Mare,Decembrie,JUDITH DELACRUZ,7
Baia Mare,Decembrie,JILLIAN BLEVINS,2
Baia Mare,Decembrie,KELLY RICE,11
Baia Mare,Decembrie,THERESE OBRIEN,9
Baia Mare,Decembrie,NELLIE GOOD,13
Baia Mare,Decembrie,BRANDIE PERSON,6
Baia Mare,Decembrie,MARILYN HERRING,9
Baia Mare,Decembrie,BRIDGET RAYMOND,14
Baia Mare,Decembrie,SHELTON CANNON,14
Baia Mare,Decembrie,PETE LOWE,9
Baia Mare,Decembrie,JARROD OBRIEN,13
Baia Mare,Decembrie,MACK CAMACHO,11
Baia Mare,Decembrie,TAMMIE COBB,14
Baia Mare,Decembrie,SADIE COSTA,12
Baia Mare,Decembrie,DARLA RICHMOND,1
Bistrita,Ianuarie,GENEVA FITZGERALD,6
Bistrita,Ianuarie,CARMELLA STANLEY,7
Bistrita,Ianuarie,TESSA HUTCHINSON,2
Bistrita,Ianuarie,TRUMAN CHAMBERS,7
Bistrita,Ianuarie,KRISTINE LOVE,9
Bistrita,Ianuarie,ELNORA ANDERSON,7
Bistrita,Ianuarie,ROYCE CUNNINGHAM,9
Bistrita,Ianuarie,AMOS BRYAN,5
Bistrita,Ianuarie,CHERYL BRAVO,7
Bistrita,Ianuarie,TISHA LYNN,3
Bistrita,Februarie,NEIL YU,14
Bistrita,Februarie,MARLIN LLOYD,6
Bistrita,Februarie,THERESE REYES,15
Bistrita,Februarie,AHMAD ARCHER,8
Bistrita,Februarie,SHANA RICHARDS,4
